392	189	4	891038433
700	79	3	884494420
650	476	2	891388080
474	470	3	887926437
447	56	5	878855782
399	720	3	882348565
743	300	4	881277267
642	1049	3	885606271
130	89	4	875216458
782	1477	3	891499344
447	156	5	878856625
818	316	4	891870301
324	301	5	880575108
764	11	4	876244652
200	234	4	884129381
711	315	4	886030353
549	620	3	881672650
561	921	3	885810769
622	83	5	882592178
324	327	4	880575002
693	483	3	875484352
318	1204	2	884496156
507	894	5	889964162
605	301	3	879365237
807	405	4	892684722
823	97	5	878439113
580	249	5	884125243
498	262	2	881954618
660	62	2	891201243
234	273	3	892336165
455	53	1	879112415
615	209	5	879449068
1	48	5	875072520
198	824	2	884206847
42	273	3	881105817
40	358	3	889041741
49	93	5	888068912
458	844	4	886394576
471	878	4	889827710
740	938	1	879522906
760	185	2	875667450
716	192	3	879794870
802	441	3	875985840
816	343	4	891711423
101	846	3	877135914
748	183	4	879454584
709	215	3	879846259
621	410	4	880738623
605	286	4	879365101
555	21	4	879964265
518	276	5	876822923
537	323	1	886029211
747	99	5	888640524
790	184	3	885156958
814	185	3	885411030
425	362	3	890346317
280	928	5	891700850
650	161	3	891381709
326	498	5	879875083
721	990	5	877137213
13	630	2	886302261
637	149	2	882901356
801	307	4	890332853
256	1150	5	882152570
463	508	4	877385125
833	483	4	875122716
504	298	4	887831717
705	405	4	883427479
779	411	3	875999002
807	527	5	892528646
531	690	5	887048789
696	310	4	886403673
805	200	5	881695244
398	969	4	875659518
711	99	3	879993534
766	520	4	891309146
451	325	3	879012721
476	300	5	883365561
417	444	4	880952691
827	258	3	882201175
667	461	4	891034913
698	1299	2	886367775
622	553	3	882670929
269	831	2	891451611
803	243	1	880055548
733	284	2	879535129
438	864	3	879868547
526	331	3	885681935
497	175	4	878759745
495	1208	4	888636032
487	572	1	884050940
732	286	5	882589593
618	785	3	891309351
768	275	4	880135736
640	202	5	874778366
450	180	4	882373020
763	658	3	878915600
474	628	4	887915414
655	702	2	887477262
757	685	3	888444684
747	408	5	888639481
788	301	2	880867855
574	303	3	891278962
599	260	1	880951113
830	739	4	892503093
369	751	4	889428097
680	117	4	877075312
545	578	4	884134936
