896	1011	2	887160296
844	684	3	877387933
655	222	2	887650944
920	258	4	884220094
756	9	2	874828453
615	72	2	879449164
916	151	3	880843578
405	428	1	885547314
821	707	5	874793848
903	357	5	891032872
409	136	4	881107992
878	432	3	880870048
840	936	4	891203504
391	23	4	877398992
497	642	3	879362041
454	589	2	888267487
805	831	4	881695040
457	368	1	882396133
918	1099	4	891987571
323	181	5	878739177
538	204	3	877363950
63	181	3	875747556
878	234	1	880872619
699	294	3	878881676
58	200	3	884305295
795	658	2	883251696
83	845	3	880306648
934	451	4	891192562
715	941	2	875964072
468	1134	5	875280670
190	9	1	891033725
716	229	3	879797177
881	380	4	876538763
250	629	4	878091965
889	100	4	880176845
655	1011	3	887651060
894	462	4	882404278
772	258	5	877533440
234	1460	3	892335460
916	11	4	880844369
881	615	4	876539291
445	933	1	891200390
648	109	5	882211419
893	531	4	874830160
181	281	2	878963038
671	219	3	884338399
58	7	5	884304656
479	403	3	879461988
531	908	1	887048836
347	455	2	881653087
887	1028	5	881379059
928	246	5	880937184
723	748	5	880498795
534	919	5	877807816
653	431	4	878854666
907	748	5	880158537
835	204	3	891033380
851	252	3	875730418
479	475	1	879460028
618	135	4	891307224
896	58	3	887159531
890	434	4	882403587
42	433	2	881108760
831	129	2	891354866
882	28	5	879867508
844	175	3	877386897
922	200	3	891449878
881	197	3	876537870
903	30	5	891466808
699	106	3	886568066
840	675	4	891205093
588	237	2	890015894
332	820	4	887938524
269	1478	1	891448643
580	3	5	884125916
750	1280	1	879445877
877	584	4	882677507
585	198	5	891283921
819	304	4	879952565
682	540	2	888521291
727	802	2	883712780
535	156	2	879617613
566	23	4	881650405
655	513	3	891585504
832	748	3	888259984
121	318	5	891390013
357	412	2	878951918
881	139	3	876538922
118	427	5	875384751
635	268	5	878878654
886	89	4	876031720
537	371	3	886031407
793	9	3	875103810
851	284	3	874728338
805	401	4	881705108
653	1046	1	880151580
942	300	5	891282564
500	371	4	883874341
486	1610	2	879874811
286	1053	4	877532093
864	473	4	888892300
889	943	3	880178512
537	270	3	886028498
537	496	4	886030831
931	14	4	891036648
584	108	3	885774575
455	11	3	879110971
481	500	4	885828732
938	290	3	891356679
751	603	4	889132776
747	1179	1	888733387
244	88	4	880607684
851	295	5	874728370
869	696	2	884493021
271	244	2	886106039
890	69	4	882403446
871	907	3	888192745
719	510	4	879360493
569	295	3	879793983
807	472	4	892530625
294	520	5	889854323
756	300	4	874826502
846	568	4	883948571
529	268	5	882535220
866	272	2	891221006
655	673	3	887523427
648	633	3	884796858
648	144	4	884368273
782	749	4	891498079
466	33	4	890285113
622	249	5	882590394
267	195	4	878972092
886	174	5	876032739
894	284	3	880416220
254	842	3	886475952
932	203	4	891250584
320	248	5	884750644
399	29	3	882349198
294	354	3	889241377
897	201	5	879990556
851	825	4	875730533
846	729	4	883950053
896	763	2	887161199
13	116	5	882140455
921	230	3	879381051
82	435	5	878769409
336	238	3	877757700
425	33	4	878738435
490	222	3	875427103
664	176	4	876526462
920	340	4	884219993
346	365	1	874951029
907	121	4	880159015
896	1208	3	887160339
712	174	5	874729995
919	732	3	875373471
246	658	4	884923329
724	332	4	883757670
533	385	4	879438666
677	322	4	885191280
693	9	3	875481856
466	510	2	890284857
682	403	3	888517792
892	228	3	886608095
758	520	5	881976089
495	441	3	888633440
790	328	3	884461023
870	203	4	875680098
798	1337	3	875554892
892	582	3	886608559
821	495	5	874793574
325	386	4	891479890
882	70	3	879876573
500	763	3	883865589
187	694	5	879465532
919	264	3	875288362
114	171	4	881309511
901	430	3	877131416
497	73	3	879362858
383	188	5	891192949
805	405	3	881694885
883	190	4	891693058
251	480	5	886271733
592	7	5	882607986
540	515	5	882157105
788	203	5	880869215
669	121	3	892549673
896	809	2	887160771
825	288	1	880931932
450	356	4	887138756
535	1101	4	879619177
716	627	4	879797475
669	205	4	892550137
916	943	4	880844834
782	885	3	891498766
332	974	4	888360532
934	902	4	891188580
875	357	5	876465072
924	28	4	885457827
870	208	4	879270313
405	1306	1	885546529
927	1095	2	879182939
927	63	4	879197074
863	289	4	889289457
818	288	5	891870364
514	190	5	875318224
494	663	5	879541080
831	204	5	891354645
402	181	4	876266860
846	604	4	883947777
804	380	4	879445715
468	772	4	875291722
921	147	3	879379843
619	546	2	885953826
857	20	3	883432688
549	258	5	881671833
892	31	4	886608643
478	144	5	889396509
883	58	3	891717380
738	97	4	875350122
563	304	2	880506234
870	1098	4	889812986
45	764	4	881015310
938	411	3	891357042
72	403	3	880037277
886	631	4	876033645
912	523	4	875965830
799	307	3	879253795
