325	498	4	891478333
548	311	3	891042194
530	328	4	886198454
313	633	5	891014597
356	292	3	891405978
494	289	1	879540630
363	578	4	891497925
99	22	5	885679596
188	651	4	875073408
474	170	4	887925620
378	1181	2	880332537
508	214	3	883775341
189	313	2	893263960
264	856	3	886123472
537	956	4	886031751
497	127	5	879310580
565	52	5	891037524
209	1	5	883460644
321	863	3	879440746
425	187	3	878738386
83	584	4	880308453
354	151	3	891218356
454	318	5	881959576
281	326	1	881200491
104	628	4	888465347
59	168	5	888204641
128	690	3	879966274
479	58	4	879461432
458	461	4	886397377
552	336	3	879221267
76	137	5	875498777
334	640	4	891548129
563	401	4	880507108
551	561	5	892785363
561	151	2	885808843
536	265	5	882360300
417	391	2	879649519
406	117	4	879539824
239	300	1	889178513
118	320	5	875385386
551	318	5	892776824
7	286	4	891350703
429	763	4	882387053
251	978	2	886272585
394	313	5	883304657
573	194	4	885844431
99	300	4	885678397
497	407	2	879309852
450	385	4	882396489
450	282	5	882377653
69	236	4	882072827
507	147	5	889965997
275	257	3	876197645
121	100	4	891388035
308	56	5	887736924
308	646	5	887738508
523	50	5	883700186
552	322	3	879220760
499	136	4	885599447
328	44	3	885047864
541	560	3	883874872
508	82	3	883777145
537	242	3	886028498
195	198	3	884420000
453	424	1	888206768
406	240	4	879540078
549	866	4	881672573
567	1019	5	882425874
54	295	3	880936905
485	538	3	891040560
496	181	5	876064168
532	155	4	888630086
456	743	2	881372256
406	357	4	879446108
243	1197	4	879988337
144	319	3	888103509
456	170	5	881373353
332	237	5	887916529
311	468	4	884365140
352	12	4	884290428
62	83	5	879375000
194	8	3	879521719
209	285	5	883417613
500	28	3	883874078
444	515	4	891979402
390	302	5	879693461
118	55	5	875385099
533	127	5	879192278
201	803	2	884112282
269	56	5	891455815
561	204	3	885808716
510	286	3	887667439
567	636	4	882427155
455	380	3	879112654
176	328	4	886047375
569	111	3	879793948
562	443	5	879196604
291	998	1	875086728
29	300	3	882820897
416	237	3	876697330
428	243	4	885943713
425	1596	2	878738695
1	93	5	875071484
489	687	3	891445439
89	702	5	879459999
416	1300	3	886315494
92	120	2	875642089
538	211	4	877109986
425	566	2	878738695
435	327	3	884130765
56	173	4	892737191
393	147	5	887744549
