886	27	2	876031829
154	200	5	879138832
825	413	3	889020940
854	3	1	882813047
653	168	3	890181186
886	182	4	876031932
458	499	4	886397450
327	537	4	887744023
458	1226	2	886396910
759	257	4	881476824
587	264	4	892871400
665	660	4	884294935
903	181	4	891031309
59	182	5	888204877
663	192	4	889493628
62	1028	1	879373215
380	845	4	885479706
7	586	3	891354639
807	820	3	892532068
892	102	3	886610078
796	402	5	893047320
796	132	4	892662222
437	221	5	880140154
813	901	1	883752708
643	673	4	891448095
7	96	5	891351383
363	549	4	891496225
664	215	4	876525293
537	837	3	886031211
854	176	3	882813877
798	560	3	875638972
693	855	2	883975636
889	1072	3	880182444
38	294	5	892428584
194	518	4	879524291
655	1514	2	887472879
896	215	5	887158959
711	318	5	879992968
690	1041	3	881177804
194	1107	3	879525624
893	294	3	874827789
130	257	4	874953665
44	520	5	878347874
416	1011	4	885114897
539	132	5	879788284
819	248	5	880382511
830	432	3	891561474
59	1112	3	888206161
727	845	3	883709325
843	21	2	879448392
584	230	4	885774171
707	949	3	886287191
666	169	4	880567883
739	172	4	886958938
709	728	4	879849185
758	238	5	881975538
889	747	4	880181515
622	1203	3	882669645
450	662	4	882395914
843	176	4	879447837
105	343	2	889214524
130	355	4	888211731
730	258	5	880309940
891	281	5	891639920
643	153	4	891447196
900	493	2	877833603
682	1079	3	888523657
497	237	3	879310314
747	392	3	888734178
585	919	2	891283681
705	403	4	883428154
478	12	5	889388862
324	690	4	880574901
842	886	4	891218459
932	1065	5	891251538
533	216	4	879191864
460	298	2	882912440
663	89	4	889493818
889	183	3	880178019
733	1115	3	879535338
846	102	2	883950286
847	567	3	878940783
938	864	4	891356827
933	317	4	874853779
899	2	3	884122563
862	657	5	879304369
291	184	4	874835198
604	441	2	883668261
896	462	3	887159069
922	756	2	891455185
343	403	4	876406878
442	153	3	883388237
812	261	1	877625461
772	300	4	877533731
602	358	4	888637965
774	448	2	888557715
774	1218	3	888556169
900	474	4	877833781
659	431	4	891385627
843	447	2	879443297
94	67	3	891723296
455	144	3	879110436
753	435	4	891401712
903	276	5	891380461
35	300	5	875458970
821	427	5	874793649
575	182	3	878148295
868	524	3	877107730
523	1047	5	883702800
707	1068	4	880061405
805	501	5	881695560
589	322	3	883352631
878	137	3	880865562
895	284	3	879438062
738	206	3	875350223
328	235	3	885048464
815	193	4	878696054
374	294	2	880392193
924	523	5	885458121
887	423	2	881379954
420	173	3	891356864
435	58	3	884131328
746	8	4	885075539
222	150	3	878181869
459	259	4	879561630
833	670	1	875124428
707	811	4	886287531
721	873	3	877137447
655	1529	2	887489792
897	204	4	879990396
919	358	3	875288304
909	582	5	891920125
399	302	4	882340101
62	190	5	879374686
935	284	4	884472673
406	660	3	882461650
476	66	3	883364433
892	97	5	886608802
339	343	3	891031800
21	986	1	874951482
909	292	4	891919160
650	393	3	891386778
160	213	4	876859778
761	455	2	876190439
846	780	4	883949380
874	748	3	888633197
500	183	4	883873461
913	527	5	881036957
435	144	4	884131085
256	228	3	882164559
724	1062	1	883758208
660	227	2	891201172
504	1147	4	887832741
387	1011	3	886481033
518	628	5	876823804
792	591	2	877909865
919	887	3	885059452
833	320	4	875124647
727	398	2	883713714
878	181	3	880865770
716	172	4	879795542
774	23	3	888556634
868	273	3	877107284
846	679	3	883948989
442	447	3	883390048
747	290	3	888733144
295	1	4	879517580
501	597	3	883348260
461	258	4	885355735
891	471	5	891639941
79	222	4	891271957
497	210	4	878759777
339	200	5	891033118
234	989	2	891033966
853	258	3	879364883
899	218	4	884122155
630	932	2	885667108
846	1248	4	883949254
664	285	5	876524053
815	200	5	878693871
854	285	4	882812165
870	396	3	875680668
445	289	1	891199510
458	735	2	886397679
682	299	4	888518363
474	469	4	887925916
693	174	4	875483881
775	329	3	891033071
758	705	5	881976203
862	183	5	879304834
107	325	3	891264659
929	209	3	880817752
747	1225	3	888733314
394	89	5	880889349
815	50	5	878691739
532	136	5	892865321
484	2	4	891195391
885	91	3	885714820
796	191	4	892690382
343	198	4	876406006
817	324	2	874815789
352	431	2	884289728
749	620	4	882804506
788	211	4	880868401
711	425	4	879993728
863	898	1	889288973
327	246	4	887744384
634	272	5	889464384
486	21	3	879875371
878	15	4	880872273
251	125	4	886272346
709	11	5	879847945
506	202	5	874873374
285	270	4	890595456
276	1213	1	874791407
771	79	1	880659729
707	1642	5	886286491
496	842	2	876068249
707	93	5	880059995
927	24	3	879181042
303	1039	5	879466457
940	193	3	885921893
642	237	5	885603870
404	750	3	883790750
387	563	2	886481851
773	258	5	888538143
655	1633	3	889331315
883	28	3	891717908
119	204	4	886177659
897	143	5	879991069
864	382	3	888887437
882	222	5	879861562
916	214	3	880844958
474	200	3	887925497
804	183	4	879445904
916	175	4	880845011
497	725	3	879363253
87	476	2	879877241
372	292	5	876869183
790	1091	1	885157728
747	313	5	888638265
804	756	3	879443976
628	1025	5	880777095
632	143	5	879459053
739	197	1	886958860
378	949	3	880056318
846	1118	5	883948495
551	84	1	892785020
919	347	3	885059569
888	869	4	879365086
900	183	3	877833781
905	282	3	884983889
524	570	4	884637128
524	523	4	884634615
642	571	3	885606113
868	417	1	877108087
788	661	5	880868473
616	343	4	891224864
497	49	3	879310474
880	402	3	880242115
223	313	5	891548750
397	298	4	885349348
474	1011	4	887916203
932	176	5	891250449
393	449	2	889731088
882	988	5	879861385
782	898	3	891498720
7	577	2	892133310
881	1540	1	876539091
894	83	4	882404250
749	526	5	878847804
833	396	3	875134063
269	735	2	891448120
593	233	2	875671549
889	461	3	880181159
819	1160	4	880382533
886	171	4	876032072
59	603	5	888204309
454	480	4	881959652
551	451	1	892784976
608	1221	2	880406800
940	568	3	885921870
592	482	4	882955582
897	56	2	879991037
831	31	4	891354612
222	770	3	878181592
624	122	3	879793436
870	68	3	879714087
641	209	4	879370365
935	100	3	884472110
715	274	3	875963899
693	281	3	875483597
872	748	3	888478942
696	427	5	886404542
892	144	5	886609179
116	292	4	876453847
940	14	3	885921710
860	305	4	878567538
771	69	5	880659606
922	382	4	891451373
863	1022	2	889289569
331	22	4	877196235
802	234	5	875985601
899	172	4	884121089
625	235	3	891631761
925	5	4	884718156
488	136	4	891294158
771	144	1	880659507
710	174	4	882064283
568	56	4	877907720
595	275	4	886921166
313	141	4	891030189
942	117	4	891282816
863	873	2	889289491
889	155	3	880182582
286	330	5	884069544
771	408	5	880659302
774	241	4	888557237
466	895	3	890283056
697	118	3	882622044
123	14	5	879872540
894	863	5	881105162
664	408	5	878094973
721	172	5	877138884
880	864	3	880167200
940	205	3	885921243
548	181	4	891043008
587	358	3	892871284
933	28	4	874853977
84	318	5	883453617
234	1075	3	892335797
897	497	3	879990430
256	50	4	882164443
399	222	3	882344434
846	967	3	883950791
865	676	2	880144153
940	272	4	884801316
194	679	2	879523104
640	461	4	874777833
712	388	3	874957053
406	180	5	879445599
911	496	3	892838954
868	919	4	877103757
817	546	4	874815947
830	480	5	891462594
766	393	3	891310372
622	162	3	882670389
847	404	3	878940732
279	32	3	875298696
608	22	4	880405395
864	1228	3	888892375
912	132	5	875965981
610	127	5	888702902
886	789	3	876031656
937	275	4	876769323
152	88	5	884035964
868	117	2	877110332
557	682	2	881179213
610	185	5	888703191
882	33	2	879868197
833	92	2	875135363
706	181	4	880997105
889	24	4	880177266
835	313	5	891032224
405	44	1	885548670
748	326	3	879454171
346	177	4	874948476
825	117	5	889021393
781	215	3	879634124
830	2	3	891561806
