756	1274	2	874828278
756	1119	4	874828349
756	71	3	874828391
756	9	2	874828453
756	50	4	874828592
756	22	3	874828592
756	96	4	874828640
756	228	3	874828640
756	89	4	874828769
756	117	4	874828826
756	176	4	874828826
756	147	4	874828826
756	403	2	874828826
756	210	4	874828902
756	568	3	874828903
756	399	2	874828967
756	195	3	874828967
756	222	2	874828967
756	230	3	874829010
756	550	2	874829152
756	554	1	874829152
756	121	3	874829152
756	3	1	874829174
756	99	3	874829258
756	95	3	874829258
756	432	4	874829258
756	588	4	874829258
756	473	3	874829296
756	501	3	874829296
756	418	3	874829333
756	1240	4	874829333
756	420	4	874829373
756	197	2	874829446
756	97	3	874829484
756	421	4	874829637
756	274	3	874829637
756	155	4	874829637
756	111	4	874829670
756	66	4	874829705
756	739	4	874829743
756	88	1	874829743
756	642	2	874829924
756	234	3	874829924
756	79	4	874829990
756	742	3	874830026
756	860	1	874830068
756	226	3	874830103
756	566	4	874830168
756	983	2	874830305
756	930	3	874830344
756	123	2	874830344
756	53	3	874830432
756	419	3	874830513
756	151	4	874830550
756	755	3	874830598
756	423	3	874830675
756	82	3	874830748
756	622	3	874830790
756	1031	2	874830819
756	138	2	874830864
756	225	1	874830864
756	63	3	874830908
756	404	3	874830908
756	91	3	874830954
756	409	2	874830998
756	398	3	874831050
756	383	3	874831050
756	161	3	874831194
756	122	1	874831227
756	141	3	874831227
756	603	5	874831383
756	178	5	874831383
756	100	5	874831383
756	181	4	874831383
756	402	4	874831383
756	183	4	874831383
756	1074	4	874831383
756	143	5	874831383
756	245	3	874832096
756	323	3	874832096
756	325	3	874832132
756	753	2	874832788
756	435	3	874832788
756	251	4	875129238
756	55	5	875129318
757	333	4	888443263
757	313	3	888443263
757	258	5	888443306
757	288	4	888443307
757	271	3	888443307
757	751	3	888443398
757	326	3	888443434
757	270	3	888443434
757	323	3	888443483
757	260	3	888443511
757	350	3	888443511
757	678	2	888443531
757	343	3	888443555
757	358	3	888443570
757	1	4	888443974
757	100	3	888444056
757	50	4	888444056
757	250	4	888444088
757	298	4	888444208
757	248	4	888444209
757	181	3	888444314
757	129	3	888444400
757	222	4	888444400
757	257	4	888444400
757	742	4	888444563
757	1016	3	888444563
757	405	4	888444583
757	24	4	888444616
757	121	2	888444635
757	685	3	888444684
757	151	4	888444684
757	471	4	888444738
757	7	4	888444826
757	252	3	888444827
757	1014	3	888444827
757	825	3	888444865
757	546	3	888444881
757	118	3	888444920
757	235	3	888444935
757	148	4	888444948
757	455	3	888445035
757	472	3	888445086
757	931	2	888445150
757	743	2	888445172
757	254	2	888445172
757	122	1	888445218
757	651	4	888445279
757	89	4	888445279
757	423	3	888445279
757	56	4	888445279
757	64	5	888445298
757	193	4	888445521
757	156	3	888445551
757	175	3	888445551
757	31	4	888445570
757	210	4	888445570
757	172	4	888445587
757	196	4	888445604
757	173	4	888445604
757	174	5	888445637
757	206	4	888445683
757	164	3	888445684
757	433	4	888445684
757	97	4	888445714
757	202	4	888445730
757	98	4	888445767
757	69	3	888445768
757	195	4	888445802
757	1240	3	888445820
757	550	3	888445820
757	71	4	888445838
757	684	4	888445864
757	198	4	888445864
757	183	4	888445864
757	22	4	888466407
757	232	3	888466435
757	68	4	888466435
757	4	5	888466461
757	96	4	888466461
757	403	4	888466461
757	228	4	888466461
757	2	3	888466490
757	144	4	888466490
757	128	3	888466490
757	566	3	888466490
757	17	3	888466490
757	568	4	888466490
757	82	4	888466490
757	11	4	888466583
757	679	4	888466583
757	431	4	888466584
757	265	3	888466614
757	231	2	888466614
757	230	4	888466614
757	188	3	888466614
757	1188	3	888466651
757	229	3	888466652
757	665	3	888466652
757	227	4	888466652
757	570	3	888466683
757	27	4	888466683
757	554	3	888466683
757	29	2	888466683
757	53	3	888466737
757	562	3	888466737
757	62	3	888466758
757	809	4	888466758
757	827	3	888466758
757	399	3	888466782
757	449	3	888466782
757	241	3	888466863
757	1073	4	888466983
757	470	3	888467016
