110	327	3	886987442
75	190	5	884051948
344	245	3	884813365
405	700	1	885547645
296	845	5	884196689
314	24	1	877886221
303	208	5	879467706
293	627	2	888906338
102	99	2	883748488
92	43	3	875813314
410	312	2	888626881
321	193	3	879441178
27	978	2	891543222
280	4	3	891700733
110	367	3	886989340
14	204	5	879119651
391	357	5	877399486
416	348	3	886314660
375	1073	2	886621950
178	28	5	882826806
409	497	3	881168631
66	742	5	883601388
286	25	3	875807003
239	855	5	889179478
75	151	5	884050502
398	144	5	875658715
10	269	4	877886162
83	685	4	880306951
80	234	3	887401533
394	218	4	880889187
27	475	2	891542942
347	132	5	881654064
332	831	3	887938760
276	640	4	889174904
80	215	5	887401353
145	216	5	875272694
397	1018	4	882839517
393	169	3	887745912
338	294	1	879437576
81	151	2	876533946
49	175	5	888068715
325	432	5	891479263
13	276	5	882140104
95	627	4	880572288
224	323	3	888082216
321	56	4	879438651
7	619	3	891352831
318	186	5	884498292
109	237	4	880571770
254	892	3	886470904
106	1115	4	883876833
307	408	5	875645579
378	596	5	889665232
343	156	4	876405857
263	64	5	891298453
76	23	5	875027355
280	282	3	891700426
214	268	2	891542445
303	1118	3	879484004
138	614	4	879024184
49	185	5	888067307
214	13	3	891543271
305	258	4	886308064
44	164	4	878348035
289	405	2	876790576
217	231	5	889069974
199	286	5	883782485
271	951	2	885849606
18	1	5	880130802
417	597	3	879646413
397	178	5	885349759
200	559	4	884129920
261	342	3	890454974
154	462	3	879138831
406	436	4	879792863
24	56	4	875323240
62	742	2	879372965
264	433	5	886123530
275	208	3	880314772
405	96	3	885544881
328	614	4	885046276
72	172	1	880037119
85	1149	3	886283002
311	211	3	884364538
201	56	5	884111269
13	520	4	886302261
280	40	5	891701614
77	100	3	884732716
171	313	4	891034835
222	1054	1	883816441
409	659	5	881107410
315	168	4	879821037
189	474	5	893265238
385	629	2	879446643
322	1	2	887314119
268	761	1	875744136
189	79	3	893265478
417	1095	3	879649322
23	143	3	874786066
405	1565	1	885549463
216	1101	4	880235473
339	642	5	891032953
49	55	4	888068057
91	504	3	891439471
416	356	5	893213019
99	66	3	886519047
60	638	5	883326057
405	734	2	885547506
36	268	2	882157418
216	282	5	880232597
18	97	4	880131525
21	671	5	874951657
305	272	3	886307917
233	257	4	883356847
181	950	1	878963440
307	449	4	879538922
210	187	5	887736017
200	1228	4	884130721
144	180	4	888105873
325	475	4	891478079
256	742	5	882150552
378	252	4	880045288
125	1052	2	892839457
269	152	4	891450623
405	1469	1	885548932
397	221	4	885349348
102	163	2	892993190
130	534	5	874953728
303	141	3	879483900
292	320	5	881105373
271	317	3	885848863
412	218	3	879717147
213	132	5	878956263
416	578	4	886318546
325	175	5	891478079
406	186	3	880131741
249	919	5	879572668
62	660	4	879375537
409	1176	4	881104838
60	499	3	883326682
201	9	3	884113343
301	241	3	882077222
208	56	2	883108360
200	717	4	876042493
406	608	4	884630583
382	98	3	875946563
399	383	2	882350431
269	1028	2	891446838
405	964	1	885546154
198	79	3	884208518
307	655	4	877117166
130	69	5	875216718
311	89	5	884364845
118	22	5	875385136
48	28	2	879434653
194	636	2	879553731
59	1108	3	888204877
374	1150	1	880937253
14	176	1	890881484
313	628	4	891016280
180	732	3	877128137
399	71	3	882351580
186	100	4	879023115
49	1068	3	888066187
291	143	3	875086921
342	255	4	874984574
23	133	4	874786220
373	269	5	877098075
405	1250	1	885547997
268	569	3	875744582
405	214	4	885545235
339	135	5	891033256
293	866	3	888905322
359	117	4	886453305
234	135	4	892079769
374	758	1	882158481
385	489	5	884631784
346	1090	2	875265071
16	233	5	877727054
354	414	4	891218492
399	744	3	882510147
326	403	3	879876976
305	778	4	886325023
387	169	5	886484336
345	879	2	884901497
303	226	4	879467295
351	359	4	879481589
60	13	4	883327539
308	425	4	887737997
271	1139	3	885849707
242	291	3	879740593
310	275	5	879436137
248	179	3	884534649
94	443	4	891721439
234	451	3	892334578
378	731	3	880056582
299	724	3	889502687
6	204	3	883601277
305	1456	4	886324962
361	340	3	879441805
344	286	3	884813183
248	484	2	884535013
40	347	2	889041283
143	347	5	888407741
168	282	5	884287394
296	121	5	884196689
296	482	5	884197330
316	234	1	880854473
82	185	3	878769334
405	127	5	885545167
268	181	4	875309486
293	467	4	888906263
267	367	4	878971939
308	264	2	887736408
44	385	3	878348725
303	26	4	879468307
234	844	2	892078521
112	303	4	884992535
336	1012	5	877760082
86	879	2	879570149
399	986	3	882341586
416	69	4	876699027
83	684	4	880307898
332	866	2	887938631
286	268	4	884069298
167	1307	2	892738277
130	270	5	877984734
94	566	2	891721815
234	481	5	892079076
44	214	5	878348036
104	235	2	888465675
387	1118	3	886482695
363	767	2	891500179
90	1206	2	891383912
363	66	4	891496849
365	25	4	891303950
343	980	5	876403239
21	326	5	874950889
280	722	3	891702122
45	952	4	881014247
201	331	4	884110967
5	413	3	875635807
276	732	4	874790903
272	357	5	879454726
334	888	2	891550464
83	255	5	887665422
234	202	3	892079585
125	411	3	892839091
406	588	4	879793081
145	770	1	875272245
399	62	3	882348876
338	462	4	879438715
64	1	4	879366214
363	265	3	891495339
99	762	2	885679411
298	274	3	884183640
102	94	2	892993545
354	57	5	891217575
373	402	4	877105730
393	355	3	889554171
115	187	5	881171203
299	151	4	877878227
308	509	4	887738717
11	194	4	891904920
59	172	5	888204552
278	269	5	891294959
60	200	4	883326710
378	133	5	889665232
81	318	5	876534817
26	979	3	891383899
398	659	3	875738391
286	329	4	886475961
13	659	3	882141335
261	410	5	890456142
374	1407	2	880939304
21	696	2	874951382
130	298	5	874953769
85	127	5	879829301
239	603	5	889178616
345	132	5	884901371
326	665	1	879876975
297	423	3	875240237
70	482	4	884068704
343	196	4	876406257
