385	1021	5	879441572
222	825	3	878184675
391	222	2	877399864
462	895	4	886365297
268	288	4	875306477
21	706	2	874951695
207	527	4	877879172
291	288	5	874805453
60	524	4	883325994
438	9	4	879868005
297	69	3	875240171
461	50	3	885356089
447	252	3	878854975
92	82	2	875654846
28	443	4	881961671
417	1550	3	879648707
204	303	5	892389020
201	658	3	884111677
103	252	2	880420020
321	190	4	879439562
22	651	4	878887810
279	407	4	875297479
13	547	1	882397011
198	198	4	884207654
437	423	5	880141196
404	328	4	883790749
452	61	1	887718917
409	527	4	881109175
5	381	1	875636540
450	237	5	887660650
244	856	5	880602002
308	482	5	887738152
365	272	4	891303357
72	7	1	880036347
178	260	1	886678700
222	1218	1	878183218
313	391	3	891028360
128	196	5	879967550
322	188	3	887314244
405	1066	1	885549111
312	372	3	891699568
421	238	5	892241576
313	23	4	891013742
168	9	1	884287394
215	176	5	891435804
168	930	3	884288243
59	756	2	888203658
374	466	5	880394929
244	959	4	880607684
385	486	2	879442189
425	448	2	878738887
200	419	4	884129232
18	663	4	880129454
59	64	5	888204309
288	346	5	886372155
177	23	5	880130758
7	99	5	891352557
401	154	1	891033184
189	89	5	893265624
367	234	4	876690098
119	755	1	886176678
279	156	4	875306580
324	322	4	880575163
79	1022	5	891271792
174	723	5	886514448
255	322	2	883215723
109	67	5	880580719
199	508	4	883782899
209	333	2	883589568
314	1473	4	877891089
190	539	2	891033370
151	209	4	879524443
109	173	5	880572786
92	500	4	883433734
435	343	5	884130744
263	496	5	891298218
90	609	5	891384357
457	500	5	882553112
234	1064	4	892333683
329	282	3	891656300
145	732	4	875272833
4	271	4	892001690
90	151	2	891385190
194	939	3	879550615
264	240	4	886124352
231	289	4	888605273
316	507	3	880853704
416	1012	4	876697205
83	597	2	891182270
378	959	3	880046408
94	7	4	885873089
298	511	4	884127690
92	56	5	875653271
170	288	3	884706012
435	434	2	884131542
346	571	3	875264262
189	198	4	893265657
311	584	3	884365485
276	734	1	877935262
222	318	5	878181934
417	250	4	879646463
335	333	4	891566952
459	596	3	879562939
95	190	4	888954513
