478	79	4	889388743
24	8	5	875323002
305	1073	1	886323591
497	692	3	879310379
382	258	2	875945173
59	174	5	888204553
450	472	4	882397813
184	956	3	889908693
346	358	4	886273570
313	479	5	891013652
533	357	3	879191085
521	427	3	884477630
553	511	5	879948869
298	97	4	884183063
128	497	3	879967102
294	240	3	877820294
128	26	4	879969032
280	219	2	891702199
125	914	1	892835594
132	127	4	891278937
348	7	4	886523302
412	114	4	879716874
330	470	5	876546267
32	405	4	883718008
125	585	4	892838463
416	388	2	886320177
464	181	3	878354998
536	143	5	882360425
269	644	5	891447593
442	210	3	883388609
365	1137	5	891303950
547	316	5	891282797
380	286	5	885477802
437	672	1	881002300
318	566	4	884496472
90	1199	5	891385652
10	174	4	877886661
385	273	2	879440557
497	748	4	878759432
347	1016	3	881652730
425	853	4	878738853
456	1220	3	881375051
550	259	2	883426119
421	213	3	892241491
83	871	2	891182319
453	471	4	888205557
398	82	5	875721348
380	217	2	885480093
455	694	4	879110870
556	327	5	882135508
101	597	3	877136928
249	125	3	879640210
387	246	3	886480623
57	126	3	883697293
104	333	2	888442305
426	607	4	879444734
181	1114	1	878963342
343	277	4	876402978
425	943	4	890347172
499	207	5	885599533
276	151	5	874786568
374	743	1	880394000
200	411	3	876042824
532	331	4	890021268
120	117	3	889490979
69	181	5	882072778
13	68	3	882397741
533	931	2	879366160
500	1111	4	883874529
85	182	4	893110061
518	717	5	876823963
421	175	2	892241576
161	50	2	891170972
442	281	3	883391299
495	69	3	888632070
500	1616	4	883875501
346	77	4	874950937
203	257	3	880434298
299	538	3	881605700
398	385	3	875723253
48	523	5	879434689
95	210	5	879196566
426	601	3	879444321
347	28	4	881654612
301	426	4	882076967
184	66	4	889910013
537	1073	3	886031149
405	1522	1	885548670
394	7	5	880888390
10	129	4	877891966
336	237	5	877759598
124	154	5	890287645
492	64	4	879969539
189	238	5	893265683
197	230	4	891409893
100	880	1	891375260
87	172	5	879875737
505	79	3	889333274
7	178	4	891350932
429	581	2	882385684
535	185	4	879617931
269	182	4	891447961
389	531	4	880086918
96	98	5	884403214
111	344	2	891680243
391	132	4	877398951
311	194	4	884364724
276	802	3	874792634
515	329	2	887660131
429	55	4	882384847
305	735	4	886324128
532	210	5	888637085
445	871	2	891200592
351	289	5	879481613
368	569	3	889783586
90	568	5	891385165
264	286	2	886121691
506	209	4	874873529
360	936	4	880354181
269	69	1	891448048
465	855	4	883531444
476	435	3	883364218
416	576	5	893213103
503	607	5	880472272
387	265	4	886483049
467	108	4	879532744
249	483	5	879572314
234	211	3	892079475
446	270	4	879786892
409	175	4	881107251
524	284	3	884323525
425	229	3	878738548
435	357	4	884131771
511	333	4	890004778
246	118	1	884923175
519	349	5	883250148
453	475	5	877552514
460	311	5	882912418
28	449	2	881961394
426	836	3	879444117
559	524	3	891035917
294	331	4	877818580
13	709	4	882139863
454	131	3	881960330
394	1371	2	880886546
385	127	4	879439667
459	111	3	879563201
537	1139	2	886032000
445	405	4	891200869
378	111	3	880044562
417	181	3	879646286
354	709	5	891217928
186	303	3	891717938
435	961	1	884133635
456	919	4	881371548
550	405	4	883426027
54	1	4	880931595
501	1278	3	883348372
251	117	4	886272009
234	393	2	892335108
375	183	5	886621917
370	323	2	879434333
79	268	5	891271792
331	414	4	877196504
151	582	5	879524563
334	312	2	891544286
495	679	3	888634784
535	203	3	879619035
87	1177	1	879877280
186	332	4	891719775
85	191	4	879455021
551	690	5	892775584
472	755	4	875981829
445	544	2	891200417
237	178	4	879376671
523	549	4	883703144
474	195	5	887923789
130	181	5	874953621
405	956	2	885546069
405	555	1	885546835
454	434	3	888267387
95	1133	3	880572416
373	191	4	877102549
16	237	5	877719504
478	392	2	889398571
201	1073	2	884111899
515	893	1	887660131
541	420	4	883874749
399	826	2	882349353
389	605	5	879991512
533	546	3	879192769
184	399	3	889910159
328	561	3	885049431
250	100	5	878089786
201	729	2	884140975
405	1104	1	885549408
482	295	3	887644063
416	357	5	893213645
429	81	3	882385243
269	241	1	891450405
381	1401	4	892697013
262	100	3	879962366
452	614	3	875562198
452	494	5	885805554
445	325	1	891199533
532	205	5	887788806
357	1034	2	878952222
551	365	5	892784524
336	383	1	877758935
553	182	3	879949290
293	636	4	888906576
6	495	4	883601366
486	748	2	879874218
270	250	2	876954223
